Product_name,Price,Ratings,Features,pagenum,Original_Price,Discount,Review
Voltas 2021 Model 1.5 Ton 5 Star Split Inverter AC,"₹38,650",4.2,Annual Power Usage: 897.84 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years on Compressor,39,"₹60,490",36% off,"38,011 Ratings & 3,641 Reviews"
Blue Star 2023 Model 1 Ton 3 Star Split AC,"₹31,599",4.1,Annual Power Usage: 681.21 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 5 Years Warranty on Compressor,39,"₹46,250",31% off,"4,392 Ratings & 411 Reviews"
Blue Star 2024 Model 1.5 Ton 5 Star Split Inverter AC,"₹43,590",4.2,"Annual Power Usage: 790.04 UnitsRoom Size: 111 - 150 sqft1 Year on Product, 5 Years on PCB and 10 Years on Compressor",39,"₹54,900",20% off,"12,523 Ratings & 1,070 Reviews"
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹34,490",4.2,Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 31st Jan 2026,39,"₹53,830",35% off,"20,403 Ratings & 1,536 Reviews"
Godrej 2025 Model 1 Ton 5 Star Split Inverter 5-In-1-Convertible CoolingI-sense Technology with Blue F...,"₹29,990",4,"Annual Power Usage: 516.37 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",39,"₹45,050",33% off,"2,336 Ratings & 235 Reviews"
"Blue Star 2023 Model 1.5 Ton 3 Star Split Inverter with Wi-fi WiFi Inverter AC Multi Sensors, Stabaliz...","₹34,350",4.1,Annual Power Usage: 998.07 UnitsRoom Size: 111 - 150 sqft1 Year on Product and 10 Years Warranty on Compressor,39,"₹60,500",43% off,"24,393 Ratings & 2,066 Reviews"
Blue Star 2022 Model 1.5 Ton 3 Star Split Inverter AC,"₹34,150",4.1,Annual Power Usage: 998.07 UnitsRoom Size: 111 - 150 sqft1 Year on Product and 10 Years on Compressor,39,"₹61,500",44% off,"24,393 Ratings & 2,066 Reviews"
Haier Kinouchi Limited Edition 2025 Model 1.6 Ton 5 Star Split Inverter with Wi-fi AC,"₹45,990",4.1,Annual Power Usage: 836.95 kWhRoom Size: 151 - 200 sqftManufacturer Warranty: 5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty post-installation).,39,"₹78,200",41% off,178 Ratings & 16 Reviews
Voltas 2025 Model 1 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹27,990",4.1,"Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below5 years warranty from
the date of installation, (Inverter or Fixed Speed
SACs) of Tonnage up to 2.2 Tr (Offer valid only from 31st October 2025 to 30th November 2025). It is applicable only for residential usage only and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor.",39,"₹52,390",46% off,"7,817 Ratings & 861 Reviews"
CARRIER 2019 Model 1.5 Ton 3 Star Split Inverter AC,"₹33,650",4.2,Annual Power Usage: 0 UnitsRoom Size: 111 - 150 sqft1 Year on Complete Unit and 10 Years on Compressor,39,"₹60,500",44% off,"35,529 Ratings & 4,403 Reviews"
Haier 2023 Model 1.5 Ton 3 Star Split Inverter AC,"₹33,850",4,Annual Power Usage: 925.24 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 12 Years Warranty on Compressor,39,"₹80,500",57% off,"5,319 Ratings & 534 Reviews"
Voltas 2022 Model 1.5 Ton 5 Star Split Inverter AC,"₹38,199",4.2,Annual Power Usage: 759.07 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,39,"₹77,990",51% off,"38,011 Ratings & 3,641 Reviews"
Daikin 2024 Model 1.5 Ton 3 Star Split Inverter AC,"₹34,210",4.2,"Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB, and 10 Years Warranty on Compressor",39,"₹69,990",51% off,"20,403 Ratings & 1,536 Reviews"
Godrej 2025 Model 1.4 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling Heavy Duty Cooling At Extre...,"₹28,490",3.9,"Annual Power Usage: 905.88 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",39,"₹40,450",29% off,"2,554 Ratings & 205 Reviews"
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,"₹35,490",4.2,"Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",39,"₹65,900",46% off,"35,529 Ratings & 4,403 Reviews"
Voltas 2024 Model 1 Ton 3 Star Split Inverter AC,"₹30,500",4.1,Annual Power Usage: 669.81 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,39,"₹56,990",46% off,"7,817 Ratings & 861 Reviews"
Hitachi 2023 Model 1.5 Ton 3 Star Split Inverter Xpandable plus Ambience Light R 32 AC,"₹37,350",4,"Annual Power Usage: 1024.34 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on Controller (PCB) and 10 Years Warranty on Compressor",39,"₹63,100",40% off,"10,195 Ratings & 1,239 Reviews"
Panasonic 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,"₹41,390",4.3,"Annual Power Usage: 759.55 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years.",39,"₹59,300",30% off,"19,993 Ratings & 2,150 Reviews"
Voltas 2025 Model 1 Ton 5 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹32,990",4.2,"Annual Power Usage: 518.75 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product,5 Years on PCB and 10 Years Warranty on Compressor",39,"₹58,890",43% off,"1,843 Ratings & 234 Reviews"
CARRIER 2024 Model 1.5 Ton 3 Star Split Inverter AC,"₹32,108",4.2,"Annual Power Usage: 999.69 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Product, and 10 Years Warranty on Compressor",39,"₹68,990",53% off,"35,529 Ratings & 4,403 Reviews"
Hitachi 2023 Model 1.8 Ton 4 Star Split Inverter with Wi-fi Xpandable plus Ambience Light R 32 AC,"₹42,490",3.1,"Annual Power Usage: 1096.51 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Years Warranty on Controller (PCB) and 10 Years Warranty on Compressor",39,"₹96,450",55% off,32 Ratings & 5 Reviews
Blue Star 2024 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,"₹33,850",4.1,Annual Power Usage: 1012.44 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 5 Years Warranty on PCB  and 10 Years Warranty on Compressor,39,"₹60,500",44% off,"24,393 Ratings & 2,066 Reviews"
Lloyd 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,"₹31,799",4.1,Annual Power Usage: 990.77 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,39,"₹55,990",43% off,"19,173 Ratings & 2,108 Reviews"
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹34,490",4.2,Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 31st Jan 2026,40,"₹53,830",35% off,"20,403 Ratings & 1,536 Reviews"
Voltas 2025 Model 1 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹27,990",4.1,"Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below5 years warranty from
the date of installation, (Inverter or Fixed Speed
SACs) of Tonnage up to 2.2 Tr (Offer valid only from 31st October 2025 to 30th November 2025). It is applicable only for residential usage only and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor.",40,"₹52,390",46% off,"7,817 Ratings & 861 Reviews"
Voltas 2023 Model 1.5 Ton 3 Star Split Inverter with Wi-fi Hot and Cold AC,"₹37,499",4.2,Annual Power Usage: 977.62 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,40,"₹75,900",50% off,"76,308 Ratings & 6,621 Reviews"
Godrej 2021 Model 1.5 Ton 3 Star Split Inverter AC,"₹29,599",4,Annual Power Usage: 1123.23 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years on Compressor,40,"₹45,990",35% off,"18,268 Ratings & 1,519 Reviews"
Haier Kinouchi Limited Edition 2025 Model 1.6 Ton 5 Star Split Inverter with Wi-fi AC,"₹45,990",4.1,Annual Power Usage: 836.95 kWhRoom Size: 151 - 200 sqftManufacturer Warranty: 5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty post-installation).,40,"₹78,200",41% off,178 Ratings & 16 Reviews
Haier 2025 Model 1.5 Ton 4 Star Split Triple Inverter with Wi-fi AC,"₹35,990",4,Annual Power Usage: 913 kWhRoom Size: 111 - 150 sqft5 years warranty on the product and 12 years warranty on the compressor,40,"₹67,600",46% off,207 Ratings & 15 Reviews
Hitachi 2023 Model 1 Ton 5 Star Split Inverter AC,"₹40,322",4.2,"Annual Power Usage: 533.61 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years Warranty on PCB and 5 Years Warranty on Compressor",40,"₹60,500",33% off,956 Ratings & 166 Reviews
"Haier 2022 Model 1 Ton 2 Star Split Extreme Temperature Cooling,Micro Antibacterial Filter AC","₹48,644",4,Annual Power Usage: 752.43 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty and 6 Years on Compressor,40,"₹52,490",7% off,102 Ratings & 12 Reviews
Voltas 2019 Model 1.5 Ton 3 Star Split Inverter AC,"₹32,850",4.2,Annual Power Usage: 1039.98 UnitsRoom Size: 111 - 150 sqft1 Year on Product and 5 Years on Compressor from Voltas,40,"₹55,600",40% off,"76,308 Ratings & 6,621 Reviews"
Voltas 2022 Model 1.5 Ton 3 Star Split Inverter AC,"₹33,600",4.2,Annual Power Usage: 998.42 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,40,"₹68,990",51% off,"76,308 Ratings & 6,621 Reviews"
"Blue Star 2020 Model 1 Ton Portable with Multi Sensors, Self Diagnosis Hydrophilic Gold Fins for Prote...","₹30,900",3.7,Annual Power Usage: 0 UnitsRoom Size: 90 sqft or Below1 Year on Product and 5 Years Warranty on Compressor From Blue Star,40,"₹39,000",20% off,"4,720 Ratings & 632 Reviews"
Voltas 2025 Model 1 Ton 5 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹32,990",4.2,"Annual Power Usage: 518.75 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product,5 Years on PCB and 10 Years Warranty on Compressor",40,"₹58,890",43% off,"1,843 Ratings & 234 Reviews"
Hitachi 2022 Model 1 Ton 5 Star Split Inverter AC,"₹37,850",4.2,"Annual Power Usage: 537.82 UnitsRoom Size: 90 sqft or Below2 Year on Product, 5 Years on Controller and 10 Years on Compressor",40,"₹54,600",30% off,956 Ratings & 166 Reviews
Daikin 2018 Model 1 Ton 5 Star Split Inverter with PM 0.1 Filter AC,"₹40,945",4.2,Annual Power Usage: 483 UnitsRoom Size: 90 sqft or Below1 Year on Product and 5 Years on Compressor from Daikin,40,"₹50,000",18% off,"1,641 Ratings & 165 Reviews"
Panasonic 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,"₹41,390",4.3,"Annual Power Usage: 759.55 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years.",40,"₹59,300",30% off,"19,993 Ratings & 2,150 Reviews"
Whirlpool 2025 Model 1.5 Ton 5 Star Split Inverter AC,"₹34,490",4.2,"Annual Power Usage: 728.95 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product, 5 Year Warranty On Compressor",40,"₹65,083",47% off,"20,904 Ratings & 2,368 Reviews"
Lloyd 2022 Model 1.5 Ton 3 Star Split Inverter AC,"₹34,490",4.1,Annual Power Usage: 999.69 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,40,"₹66,000",47% off,"19,173 Ratings & 2,108 Reviews"
Panasonic 2023 Model 1.5 Ton 5 Star Split Inverter AC,"₹44,950",4.3,Annual Power Usage: 1290 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor,40,"₹67,400",33% off,"19,993 Ratings & 2,150 Reviews"
Blue Star 2024 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,"₹33,490",4.1,"Annual Power Usage: 1026.37 UnitsRoom Size: 111 - 150 sqft1 Year on Product, 5 Years on PCB and 10 Years on Compressor",40,"₹63,500",47% off,"24,393 Ratings & 2,066 Reviews"
"Haier 2023 Model 2 Ton 3 Star Split Inverter Frost Self Clean, Triple Inverter Plus Technology, Coolin...","₹45,890",4,Annual Power Usage: 1276.55 UnitsRoom Size: 151 - 200 sqft5 Years Comprehensive Warranty and 12 Years Compressor Warranty,40,"₹82,990",44% off,90 Ratings & 8 Reviews
Whirlpool 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹29,990",4.1,"Annual Power Usage: 941.42 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product, 5 Year Warranty On Compressor",40,"₹57,155",47% off,"29,645 Ratings & 3,512 Reviews"
Midea 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi 4 in 1 Convertible Cooling AIHD� Filter with...,"₹29,990",4.3,"Annual Power Usage: 952.68 UnitsRoom Size: 111 - 150 sqftStandard Warranty = (1 Year Standard + 10 Years Compressor), Extended Warranty* (Optional) = 4 Years post 1 year Standard Warranty.",40,"₹57,400",47% off,"17,782 Ratings & 2,753 Reviews"
"Haier 2024 Model 2 Ton 3 Star Split Inverter with Anti Bacterial Filter, 60 High Ambient Performance, ...","₹44,999",4,Annual Power Usage: 1276.55 UnitsRoom Size: 151 - 200 sqft5 Years Warranty on Product and 12 Years Warranty on Compressor,40,"₹83,990",46% off,90 Ratings & 8 Reviews
Lloyd 2023 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,"₹35,590",4.1,Annual Power Usage: 715.07 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,40,"₹66,900",46% off,"10,706 Ratings & 1,305 Reviews"
Godrej 2025 Model 1 Ton 5 Star Split Inverter 5-In-1-Convertible CoolingI-sense Technology with Blue F...,"₹29,990",4,"Annual Power Usage: 516.37 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",41,"₹45,050",33% off,"2,336 Ratings & 235 Reviews"
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹34,490",4.2,Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 31st Jan 2026,41,"₹53,830",35% off,"20,403 Ratings & 1,536 Reviews"
Daikin 2022 Model 2.02 Ton 3 Star Split Inverter AC,"₹60,999",3.9,Annual Power Usage: 1372.85 Units5 Year Comprehensive Warranty from 1 st Nov 2025 to 31st Jan 2026,41,"₹86,800",29% off,70 Ratings & 4 Reviews
Daikin 2022 Model 2.02 Ton 3 Star Split Inverter AC,"₹70,450",3.9,"Annual Power Usage: 1372.85 Units1 Year Warranty on Product, 5 Years on PCB (Printed Circuit Board) and 10 Years on Compressor",41,"₹90,500",22% off,70 Ratings & 4 Reviews
Hitachi 2022 Model 1.5 Ton 3 Star Split Inverter AC,"₹38,879",4,"Annual Power Usage: 1012.3 UnitsRoom Size: 111 - 150 sqft1 Year on Product, 5 Years on Controller and 10 Years on Compressor",41,"₹57,900",32% off,"10,195 Ratings & 1,239 Reviews"
Daikin 2022 Model 1 Ton 4 Star Split Inverter AC,"₹34,489",4.3,Annual Power Usage: 680.4 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on AC and 10 Years on Compressor,41,"₹48,199",28% off,396 Ratings & 41 Reviews
Haier Kinouchi Limited Edition 2025 Model 1.6 Ton 5 Star Split Inverter with Wi-fi AC,"₹45,990",4.1,Annual Power Usage: 836.95 kWhRoom Size: 151 - 200 sqftManufacturer Warranty: 5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty post-installation).,41,"₹78,200",41% off,178 Ratings & 16 Reviews
Voltas 2025 Model 1 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹27,990",4.1,"Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below5 years warranty from
the date of installation, (Inverter or Fixed Speed
SACs) of Tonnage up to 2.2 Tr (Offer valid only from 31st October 2025 to 30th November 2025). It is applicable only for residential usage only and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor.",41,"₹52,390",46% off,"7,817 Ratings & 861 Reviews"
Lloyd 2024 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,"₹36,350",4.1,"Annual Power Usage: 715.07 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor.",41,"₹64,900",43% off,"10,706 Ratings & 1,305 Reviews"
Haier 2024 Model 2 Ton 5 Star Split Inverter AC,"₹57,950",3.7,Annual Power Usage: 910.72 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 12 Years Warranty on Compressor,41,"₹70,500",17% off,3 Ratings & 0 Reviews
Voltas 2025 Model 1 Ton 5 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹32,990",4.2,"Annual Power Usage: 518.75 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product,5 Years on PCB and 10 Years Warranty on Compressor",41,"₹58,890",43% off,"1,843 Ratings & 234 Reviews"
Godrej 2025 Model 1.4 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling Heavy Duty Cooling At Extre...,"₹28,490",3.9,"Annual Power Usage: 905.88 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",41,"₹40,450",29% off,"2,554 Ratings & 205 Reviews"
"Panasonic 2023 Model 1.5 Ton 3 Star Split Inverter with 2 Way Swing, PM 0.1 Air Purification Filter AC","₹34,350",4.2,"Annual Power Usage: 1002.72 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",41,"₹56,500",39% off,"22,329 Ratings & 2,197 Reviews"
CARRIER 2022 Model 2 Ton 3 Star Split Inverter Dual Filtration with HD and PM2.5 Filter AC,"₹48,650",4.2,"Annual Power Usage: 1257.12 UnitsRoom Size: 151 - 200 sqft1 Year warranty on Product, 5 (1+4) Years on PCB and 10 (1+9) Years on Compressor",41,"₹78,500",38% off,"4,041 Ratings & 478 Reviews"
O-General 2023 Model 2 Ton 3 Star Split Inverter AC,"₹73,386",,Annual Power Usage: 1432.1 kWhRoom Size: 151 - 200 sqft1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor,41,"₹77,900",5% off,
CARRIER 2024 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,"₹38,350",4.2,"Annual Power Usage: 789.6 kWhRoom Size: 111 - 150 sqft1 year on product, 10 years on compressor",41,"₹81,390",52% off,"24,597 Ratings & 3,373 Reviews"
